charID,name,surname,allegiance
1536,Jordan,Dumas,Baratheon
1537,Amelie,Bouchet,Greyjoy
1538,Samuel,Poulain,Greyjoy
1539,Solene,Bernard,Lannister
1540,Kylian,Perret,Frey
1541,Dimitri,Clement,Lannister
1542,Corentin,Thomas,Frey
1543,Jeremy,Denis,Tyrell
1544,Nicolas,Gilbert,Baratheon
1545,Cloe,Louis,Baratheon
1546,Syrine,Robin,Lannister
1547,Clemence,Aubry,Lannister
1548,Chaima,Bonnet,Stark
1549,Simon,Vincent,Lannister
1550,Agathe,Legrand,Targaryen
1551,Juliette,Lambert,Lannister
1552,Maiwenn,Sanchez,Tyrell
1553,Julien,Lannister,Lannister
1554,Remi,Martell,Martell
1555,Jade,Bolton,Bolton
1556,Leonard,Weber,Greyjoy
1557,Yuna,Frey,Frey
1558,Edwige,Martell,Martell
1559,Juliette,Francois,Lannister
1560,Sara,Tyrell,Tyrell
1561,Maxence,Francois,Stark
1562,Bruno,Martell,Martell
1563,Sara,Philippe,Stark
1564,Julia,Stark,Stark
1565,Elisa,Andre,Tyrell
1566,Amelie Le,gall,Tyrell
1567,Maryam,Schneider,Bolton
1568,Erwan,Garcia,Lannister
1569,Nicolas,Simon,Baratheon
1570,Ambre,Bourgeois,Lannister
1571,Dorian,Stark,Stark
1572,Eloise,Breton,Baratheon
1573,Oceane,Frey,Frey
1574,Ines,Martell,Martell
1575,Mathilde,Frey,Frey
1576,Mehdi,Perrot,Lannister
1577,Pauline,Blanc,Targaryen
1578,Justine,Legrand,Lannister
1579,Jules,Prevost,Tyrell
1580,Capucine,Blanchard,Martell
1581,Ethan,Gillet,Martell
1582,Thibault,Moulin,Martell
1583,Syrine,Jacob,Baratheon
1584,Timothee,Delaunay,Targaryen
1585,Antonin,Guyot,Stark
1586,Anaelle,Aubry,Tyrell
1587,Amine,Gerard,Arryn
1588,Florian,Lannister,Lannister
1589,Hugo,Martell,Martell
1590,Gilbert,Delaunay,Lannister
1591,Maiwenn,Baratheon,Baratheon
1592,Davy,Bertin,Frey
1593,Jasmine,Renault,Lannister
1594,Lola,Philippe,Lannister
1595,Louna,Leveque,Targaryen
1596,Nina,Durand,Stark
1597,Lutecia,Tyrell,Tyrell
1598,Timeo,Poulain,Baratheon
1599,Elena,Guillaume,Martell
1600,Sarah,Rolland,Martell
1601,Noe,Girard,Tyrell
1602,Theo,Lecomte,Martell
1603,Mathis,Pasquier,Greyjoy
1604,Lily,Marty,Targaryen
1605,Leo,Bailly,Martell
1606,Bienvenue,Noel,Greyjoy
1607,Romane,Riviere,Martell
1608,Margaux,Frey,Frey
1609,Marie,Menard,Baratheon
1610,Malik,Francois,Lannister
1611,Justine,Martell,Arryn
1612,Lutecia,Carlier,Lannister
1613,Theo,Philippe,Frey
1614,Benjamin,Lannister,Lannister
1615,Maryam,Martin,Targaryen
1616,Oceane,Clement,Frey
1617,Valentin,Pelletier,Baratheon
1618,Robin,Greyjoy,Greyjoy
1619,Alice,Arryn,Arryn
1620,Constant,Gillet,Martell
1621,Mathieu,Roche,Stark
1622,Antonin,Menard,Martell
1623,Ines,Dupont,Baratheon
1624,Clara,Robin,Stark
1625,Mathis,Morel,Targaryen
1626,Bruno,Roche,Greyjoy
1627,Salome,Tyrell,Tyrell
1628,Noemie,Rousseau,Targaryen
1629,Maxence,Boulanger,Tyrell
1630,Louna,Noel,Stark
1631,Nicolas,Aubry,Lannister
1632,Loane,Etienne,Bolton
1633,Justine,David,Lannister
1634,Francoise,Joly,Lannister
1635,Sara,Lannister,Lannister
1636,Lina,Boucher,Greyjoy
1637,Clemence,Baratheon,Baratheon
1638,Thomas,Caron,Stark
1639,Yasmine,Perrier,Frey
1640,Maryam,Tyrell,Tyrell
1641,Yohan,Baratheon,Baratheon
1642,Maelys,Benoit,Martell
1643,Antoine,Tessier,Baratheon
1644,Julie,Rousseau,Targaryen
1645,Guillaume,Tyrell,Tyrell
1646,Malik,Humbert,Bolton
1647,Marine,Guillot,Frey
1648,Mehdi,Leveque,Tyrell
1649,Sarah,Rodriguez,Greyjoy
1650,Louis,Greyjoy,Greyjoy
1651,Florian,Payet,Stark
1652,Zoe,Payet,Baratheon
1653,Sara,Lannister,Lannister
1654,Maelle,Bebert,Lannister
1655,Felix,Renault,Bolton
1656,Chaima,Martell,Martell
1657,Antoine,Tyrell,Tyrell
1658,Lauriane,Martell,Martell
1659,Tatiana,Maillard,Tyrell
1660,Leane,Lannister,Lannister
1661,Luna,Lamy,Martell
1662,Ambre,Picard,Lannister
1663,Leon,Fabre,Tyrell
1664,Manon,Baratheon,Baratheon
1665,Gaspard,Barre,Greyjoy
1666,Simon,Perrin,Martell
1667,Nicolas,Noel,Greyjoy
1668,Lena,Meyer,Martell
1669,Matteo,Lefebvre,Frey
1670,Louis,David,Bolton
1671,Samuel,Carre,Targaryen
1672,Maceo,Rousseau,Martell
1673,Maile,Denis,Greyjoy
1674,Leon,Meyer,Lannister
1675,Leonie,Martell,Martell
1676,Louna,Roy,Baratheon
1677,Lisa,Lejeune,Targaryen
1678,Elsa,Bourgeois,Martell
1679,Laura,Roussel,Stark
1680,Leonie,Fleury,Frey
1681,Guillaume,Lamy,Stark
1682,Julien,Colin,Stark
1683,Tom,Menard,Bolton
1684,Leonie,Sanchez,Bolton
1685,Marc,Baratheon,Baratheon
1686,Candice,Baratheon,Baratheon
1687,Lena,Hoarau,Baratheon
1688,Desiree,Gay,Greyjoy
1689,Gregory,Martell,Martell
1690,Nicolas,Deschamps,Stark
1691,Colin,Francois,Stark
1692,Marie-leontine,Lambert,Frey
1693,Chloe,Bolton,Bolton
1694,Gabin,Poirier,Martell
1695,Maiwenn,Leclerc,Lannister
1696,Salome,Schmitt,Frey
1697,Anna,Vidal,Martell
1698,Loevan,Millet,Baratheon
1699,Kylian,Jacob,Tyrell
1700,Marine,Lefevre,Bolton
1701,Laura,Baratheon,Baratheon
1702,Jeanne,Greyjoy,Baratheon
1703,Alexandra,Dupont,Stark
1704,Noah,Rodriguez,Tyrell
1705,Elouan,Carlier,Arryn
1706,Mateo,Lemaitre,Greyjoy
1707,Mehdi,Cousin,Greyjoy
1708,Baptiste,Martin,Martell
1709,Lilian,Bertin,Frey
1710,Jeanne,Pasquier,Stark
1711,Romeo,Aubert,Greyjoy
1712,Melissa,Menard,Tyrell
1713,Fanny,Riviere,Stark
1714,Nicolas,Poulain,Tyrell
1715,Elouan,Schneider,Stark
1716,Cedric,Riviere,Lannister
1717,Zacharis Le,roux,Lannister
1718,Mateo,Baratheon,Baratheon
1719,Romain,Philippe,Lannister
1720,Adrien,Germain,Baratheon
1721,Lisa,Carlier,Martell
1722,Cedric,Baratheon,Baratheon
1723,Matheo,Robin,Lannister
1724,Elena,Antoine,Tyrell
1725,Clotilde,Noel,Targaryen
1726,Tristan,Prevost,Frey
1727,Lena,Herve,Stark
1728,Malo,Joly,Tyrell
1729,Mateo,Nicolas,Tyrell
1730,Esteban,Berger,Martell
1731,Elena,Henry,Martell
1732,Emile,Giraud,Tyrell
1733,Marc,Perrin,Arryn
1734,Paul,Collin,Baratheon
1735,Diego,Martell,Martell
1736,Maelys,Lemoine,Greyjoy
1737,Mateo,Huet,Martell
1738,Lucie,Morin,Frey
1739,Cloe,Baratheon,Baratheon
1740,Lina,Grondin,Lannister
1741,Elisa,Klein,Martell
1742,Lola,Marechal,Lannister
1743,Oceane,Bolton,Bolton
1744,Yohan,Martell,Martell
1745,Marion,Frey,Frey
1746,Francoise,Lannister,Lannister
1747,Anaelle,Lannister,Lannister
1748,Elisa,Martell,Martell
1749,Loevan,Menard,Martell
1750,Matteo,Morel,Stark
1751,Mathieu,Louis,Martell
1752,Lily,Greyjoy,Greyjoy
1753,Sarah,Bolton,Bolton
1754,Jasmine,Benoit,Frey
1755,Lorenzo,Martell,Martell
1756,Valentine,Roche,Greyjoy
1757,Jordan,Lefevre,Lannister
1758,Elsa,Collin,Baratheon
1759,Julia,Rey,Lannister
1760,Pierre,Boyer,Lannister
1761,Elena,Legrand,Lannister
1762,Killian,Adam,Baratheon
1763,Cedric,Millet,Arryn
1764,Romain,Roux,Targaryen
1765,Clement,Perrot,Lannister
1766,Laura,Martell,Martell
1767,Manon,Blanc,Tyrell
1768,Mateo,Benard,Baratheon
1769,Ethan,Fabre,Martell
1770,Leo,Barthelemy,Greyjoy
1771,Jasmine,Greyjoy,Greyjoy
1772,Elsa,Frey,Frey
1773,Gregory,Stark,Stark
1774,Juliette,Breton,Martell
1775,Lucas,Greyjoy,Greyjoy
1776,Bienvenue,Martin,Frey
1777,Chaima,Greyjoy,Greyjoy
1778,Alexandre,Lannister,Lannister
1779,Lola,Bertrand,Tyrell
1780,Noah,Bouvier,Targaryen
1781,Mathieu,Jacquet,Lannister
1782,Yohan,Aubert,Lannister
1783,Julien,Gaillard,Lannister
1784,Capucine,Dubois,Bolton
1785,Esteban,Lannister,Lannister
1786,Zacharis,Brunet,Martell
1787,Ethan,Thomas,Martell
1788,Emma,Brunet,Martell
1789,Elise,Picard,Martell
1790,Mateo,Blanc,Lannister
1791,Yasmine,Benoit,Stark
1792,Mathilde,Collin,Tyrell
1793,Dimitri Da,silva,Martell
1794,Mathieu,Berger,Martell
1795,Zacharis,Denis,Lannister
1796,Salome,Barthelemy,Tyrell
1797,Jordan,Masson,Lannister
1798,Dylan,Simon,Bolton
1799,Eva,Roy,Tyrell
1800,Maryam,Dufour,Lannister
1801,Romane,Brun,Lannister
1802,Gilbert,Bebert,Lannister
1803,Noe,Cousin,Tyrell
1804,Anael,Roux,Lannister
1805,Maiwenn,Lamy,Frey
1806,Jeanne,Roger,Stark
1807,Anael,Lannister,Lannister
1808,Maceo,Remy,Frey
1809,Nicolas,Lefebvre,Lannister
1810,Romain,Leclercq,Greyjoy
1811,Clement,Lannister,Lannister
1812,Yasmine,Stark,Stark
1813,Lea,Lannister,Lannister
1814,Emile,Perez,Greyjoy
1815,Mathis,Henry,Greyjoy
1816,Malik,Perrier,Stark
1817,Charlotte,Tyrell,Tyrell
1818,Lilian,Millet,Bolton
1819,Paul,Rolland,Bolton
1820,Esteban,Nicolas,Martell
1821,Elena,Tyrell,Tyrell
1822,Leon,Muller,Tyrell
1823,Nathan,Antoine,Greyjoy
1824,Maelys,Durand,Martell
1825,Malik,Roux,Baratheon
1826,Lorenzo,Hubert,Frey
1827,Elouan,Bertin,Martell
1828,Bienvenue,Bertrand,Greyjoy
1829,Alexia,Lopez,Martell
1830,Corentin,Martell,Martell
1831,Leonie,Hubert,Lannister
1832,Elena,Martell,Martell
1833,Mathis,Greyjoy,Greyjoy
1834,Adrian,Dupuis,Lannister
1835,Anais,Meyer,Stark
1836,Timeo,Prevost,Stark
1837,Antoine,Stark,Stark
1838,Elisa,Simon,Lannister
1839,Clement,Maillard,Stark
1840,Desiree,Tyrell,Tyrell
1841,Noe,Dubois,Targaryen
1842,Mathilde,Morin,Stark
1843,Mathilde,Pelletier,Martell
1844,Noah,Boyer,Lannister
1845,Alice Le,Martell,Martell
1846,Lauriane,Gaillard,Tyrell
1847,Fanny,Martell,Martell
1848,Arthur,Lannister,Lannister
1849,Evan,Arnaud,Baratheon
1850,Florian,Lannister,Lannister
1851,Renaud,Jean,Martell
1852,Yuna,Marty,Frey
1853,Marion,Clement,Lannister
1854,Amandine,Targaryen,Targaryen
1855,Marie-leontine,Fernandez,Greyjoy
1856,Alice,Clement,Greyjoy
1857,Renaud,Weber,Martell
1858,Lorenzo,Bailly,Lannister
1859,Lana,Chevallier,Martell
1860,Cedric,Tyrell,Tyrell
1861,Romane,Pasquier,Lannister
1862,Adrien,Martell,Martell
1863,Loevan,Huet,Targaryen
1864,Chloe Le,roux,Stark
1865,Simon,Dumas,Tyrell
1866,Lola,Schmitt,Martell
1867,Bastien,Lefebvre,Greyjoy
1868,Desiree,Tyrell,Tyrell
1869,Thibault,Baratheon,Baratheon
1870,Maceo,Francois,Greyjoy
1871,Maxime,Leblanc,Baratheon
1872,Florian,Humbert,Tyrell
1873,Sara,Chauvin,Martell
1874,Louise Da,Lannister,Lannister
1875,Yasmine,Pelletier,Frey
1876,Sarah,Baratheon,Baratheon
1877,Constant,Muller,Stark
1878,Pauline,Faure,Lannister
1879,Jade,Nicolas,Frey
1880,Stanislas,Vasseur,Stark
1881,Remi Le,Frey,Frey
1882,Fanny,Baratheon,Baratheon
1883,Thomas,Baratheon,Baratheon
1884,Juliette,Lannister,Lannister
1885,Yohan,Bourgeois,Bolton
1886,Emile,Lemaire,Tyrell
1887,Arthur,Stark,Stark
1888,Kilian,Martin,Stark
1889,Guillemette,Robin,Martell
1890,Anael,Frey,Frey
1891,Lauriane,Greyjoy,Baratheon
1892,Valentine,Leroux,Baratheon
1893,Hugo,Frey,Frey
1894,Lauriane,Lemoine,Greyjoy
1895,Leonie,Rolland,Frey
1896,Emma,Leveque,Greyjoy
1897,Sarah,Baratheon,Baratheon
1898,Leon,Moreau,Frey
1899,Tom,Fernandez,Lannister
1900,Antoine,Remy,Lannister
1901,Elisa,Lebrun,Martell
1902,Constant,Caron,Lannister
1903,Gaspard,Breton,Martell
1904,Cloe,Boucher,Tyrell
1905,Leo,Gautier,Frey
1906,Julien,Arryn,Arryn
1907,Alexia,Dupont,Bolton
1908,Diego,Lebrun,Tyrell
1909,Bastien,Bertrand,Martell
1910,Jules,Perret,Greyjoy
1911,Mateo,Marechal,Tyrell
1912,Nicolas,Dumont,Greyjoy
1913,Gaspard,Riviere,Targaryen
1914,Pauline Le,roux,Lannister
1915,Arthur,Marechal,Targaryen
1916,Corentin,Dufour,Tyrell
1917,Tristan,Lannister,Lannister
1918,Tom,Leblanc,Martell
1919,Quentin,Millet,Greyjoy
1920,Elsa,Sanchez,Tyrell
1921,Bruno,Gauthier,Bolton
1922,Yanis,Millet,Greyjoy
1923,Emilie,Tyrell,Tyrell
1924,Yohan Le,Bolton,Bolton
1925,Elena,Marie,Frey
1926,Ambre,Henry,Lannister
1927,Mohamed,Stark,Stark
1928,Edwige,Greyjoy,Greyjoy
1929,Elsa,Tyrell,Tyrell
1930,Clara,Simon,Martell
1931,Amandine,Leclerc,Lannister
1932,Davy,Roux,Martell
1933,Diego,Renault,Stark
1934,Erwan,Julien,Martell
1935,Chloe,Petit,Lannister
1936,Angelina,Meunier,Tyrell
1937,Malik,Gillet,Lannister
1938,Alice,Richard,Martell
1939,Lorenzo,Bebert,Lannister
1940,Lea,David,Baratheon
1941,Melissa,Humbert,Greyjoy
1942,Romeo,Martell,Martell
1943,Lea,Tyrell,Tyrell
1944,Kevin,Gay,Baratheon
1945,Aaron,Gauthier,Martell
1946,Dylan,Mathieu,Targaryen
1947,Elise,Thomas,Lannister
1948,Amandine,Lannister,Tyrell
1949,Marie-leontine,Baratheon,Baratheon
1950,Dylan,Pichon,Greyjoy
1951,Thomas,Martell,Martell
1952,Evan,Guillaume,Stark
1953,Marie,Marty,Frey
1954,Gabin,Hamon,Martell
1955,Alexandra,Guillaume,Lannister
1956,Lucas,Stark,Stark
1957,Remi,Tyrell,Tyrell
1958,Julie,Paris,Tyrell
1959,Julie,Greyjoy,Greyjoy
1960,Pierre,Faure,Lannister
1961,Martin,Rey,Bolton
1962,Mathilde,Tyrell,Tyrell
1963,Titouan,Carlier,Martell
1964,Marion,Schmitt,Martell
1965,Maxence,Lannister,Greyjoy
1966,Corentin,Aubert,Stark
1967,Maryam,Targaryen,Baratheon
1968,Timeo,Gay,Lannister
1969,Mathis,Germain,Targaryen
1970,Anaelle,Garcia,Lannister
1971,Gabriel,Deschamps,Lannister
1972,Lana,Hubert,Stark
1973,Lea,Arnaud,Baratheon
1974,Marc,Clement,Stark
1975,Kylian,Baratheon,Baratheon
1976,Maryam,Morel,Frey
1977,Kylian,Barre,Frey
1978,Elise,Robin,Baratheon
1979,Chloe,Sanchez,Greyjoy
1980,Marine,Pelletier,Lannister
1981,Gaspard,Leroux,Greyjoy
1982,Yuna,Pichon,Tyrell
1983,Jules Le,roux,Lannister
1984,Adrian,Laurent,Tyrell
1985,Mathilde,Grondin,Lannister
1986,Hugo,Rodriguez,Stark
1987,Maile,Bolton,Martell
1988,Anna,Lannister,Lannister
1989,Marion,Baratheon,Baratheon
1990,Clara,Reynaud,Arryn
1991,Ethan,Frey,Frey
1992,Maceo,Jacquet,Lannister
1993,Maceo,Stark,Stark
1994,Martin,Jacquet,Lannister
1995,Yanis,Aubry,Arryn
1996,Gaspard,Lannister,Lannister
1997,Malik,Tyrell,Tyrell
1998,Colin,Adam,Bolton
1999,Florentin,Lecomte,Baratheon
2000,Yasmine,David,Martell
2001,Lisa,Serra,Lannister
2002,Sara,Sorrentino,Tyrell
2003,Arianna,Baratheon,Martell
2004,Noemi,Bolton,Bolton
2005,Elisa,Targaryen,Targaryen
2006,Sofia,Lombardo,Tyrell
2007,Arianna,Negri,Targaryen
2008,Marco,Barone,Lannister
2009,Veronica,Mariani,Martell
2010,Claudio,Costantino,Greyjoy
2011,Debora,Baratheon,Baratheon
2012,Stefania,Martell,Martell
2013,Veronica,Milani,Lannister
2014,Enrico,Costa,Martell
2015,Gabriele,Giannini,Tyrell
2016,Greta,Gentile,Lannister
2017,Valeria,Negri,Targaryen
2018,Alberto,Rizzi,Martell
2019,Irene,Martell,Martell
2020,Nicola,Ferrari,Frey
2021,Nicola,Farina,Baratheon
2022,Simona,Tyrell,Martell
2023,Tommaso,Fabbri,Tyrell
2024,Marta,Greco,Tyrell
2025,Alessia,Ferretti,Lannister
2026,Sara,Tyrell,Tyrell
2027,Jessica,Gatti,Tyrell
2028,Cristina,Tyrell,Tyrell
2029,Giorgia,Benedetti,Bolton
2030,Fabio,Palmieri,Martell
2031,Alice,Grasso,Martell
2032,Erika,Riva,Stark
2033,Nicolo,Martell,Martell
2034,Domenico,Giuliani,Stark
2035,Simone,Greyjoy,Greyjoy
2036,Valeria,Pellegrini,Lannister
2037,Antonio,Targaryen,Targaryen
2038,Edoardo,Giordano,Baratheon
2039,Angela,Giannini,Bolton
2040,Federico,Gatti,Baratheon
2041,Dario,Longo,Lannister
2042,Cristina,Targaryen,Targaryen
2043,Valeria,Lannister,Lannister
2044,Francesca,Frey,Frey
2045,Giulia,Greyjoy,Greyjoy
2046,Mirko,Benedetti,Lannister
2047,Sara,Ferretti,Targaryen
2048,Serena,Frey,Frey
2049,Luca,Farina,Lannister
2050,Vincenzo,Mazza,Tyrell
2051,Valerio,Bruno,Greyjoy
2052,Giorgio,Greyjoy,Greyjoy
2053,Leonardo,Lannister,Lannister
2054,Antonio,Leone,Frey
2055,Debora,Ferri,Lannister
2056,Elisa,Sartori,Lannister
2057,Angela,Carbone,Targaryen
2058,Ilaria,Lannister,Lannister
2059,Stefania,Bruno,Stark
2060,Riccardo,Frey,Frey
2061,Serena,Stark,Stark
2062,Dario,Battaglia,Greyjoy
2063,Dario,Greyjoy,Greyjoy
2064,Valeria,Ferrari,Martell
2065,Anna,Adami,Greyjoy
2066,Eleonora,Greco,Lannister
2067,Jessica,Tyrell,Bolton
2068,Monica,Neri,Lannister
2069,Francesca,Bolton,Bolton
2070,Mattia,Neri,Arryn
2071,Jessica,Giordano,Martell
2072,Cristina,Rizzi,Greyjoy
2073,Riccardo,Valentini,Lannister
2074,Paola,Colombo,Martell
2075,Manuel,Parisi,Stark
2076,Federica,Fontana,Lannister
2077,Valentina,Marino,Frey
2078,Marta,Martell,Martell
2079,Gabriele,Caruso,Martell
2080,Matteo,Martinelli,Lannister
2081,Lorenzo,Stark,Stark
2082,Pietro,Battaglia,Frey
2083,Nicolo,Baratheon,Baratheon
2084,Alessio,Barbieri,Frey
2085,Davide,Grasso,Stark
2086,Alex,Costa,Tyrell
2087,Giuseppe,Fontana,Frey
2088,Stefano,Grassi,Baratheon
2089,Alberto,Gatti,Martell
2090,Marta,Pellegrini,Greyjoy
2091,Riccardo,Vitali,Lannister
2092,Alberto,Testa,Tyrell
2093,Davide,Stark,Stark
2094,Jessica,Rizzo,Lannister
2095,Arianna,Barone,Baratheon
2096,Dario,Moretti,Martell
2097,Roberta,Marini,Martell
2098,Irene,Martell,Martell
2099,Alice,Rossi,Tyrell
2100,Andrea,Palumbo,Stark
2101,Marta,Bianchi,Lannister
2102,Nicola,Stark,Stark
2103,Luca,Ferrari,Greyjoy
2104,Leonardo,Tyrell,Tyrell
2105,Alessandro,Lannister,Lannister
2106,Nicole,Frey,Frey
2107,Alessandro,Gentile,Lannister
2108,Daniele,Serra,Arryn
2109,Erika,Grasso,Greyjoy
2110,Caterina,Rossi,Tyrell
2111,Simona,Sala,Tyrell
2112,Alessandra,Martell,Martell
2113,Vanessa,Gentile,Lannister
2114,Davide,Moro,Stark
2115,Nicola,Rossi,Stark
2116,Francesca,Conti,Martell
2117,Alessio,Silvestri,Greyjoy
2118,Camilla,Martinelli,Lannister
2119,Jacopo,Tyrell,Tyrell
2120,Gaia,Damico,Baratheon
2121,Lucia,Orlando,Stark
2122,Vanessa,Milani,Greyjoy
2123,Fabio,Orlando,Bolton
2124,Beatrice,Ferri,Tyrell
2125,Vanessa,Lannister,Lannister
2126,Alberto,Salvi,Greyjoy
2127,Salvatore,Sartori,Greyjoy
2128,Michele,Milani,Stark
2129,Sofia,Costantino,Lannister
2130,Mattia,Ferretti,Tyrell
2131,Luca,Valentini,Bolton
2132,Noemi,Baratheon,Baratheon
2133,Michele,Conti,Bolton
2134,Giuseppe,Lombardo,Frey
2135,Irene,Lannister,Baratheon
2136,Matteo,Greyjoy,Greyjoy
2137,Riccardo,Salvi,Greyjoy
2138,Valerio,Frey,Frey
2139,Giorgia,Martinelli,Bolton
2140,Erica,Stark,Stark
2141,Pietro,Marini,Baratheon
2142,Edoardo,Fiore,Tyrell
2143,Stefania,Martinelli,Lannister
2144,Marta,Rossi,Lannister
2145,Alberto,Ruggiero,Tyrell
2146,Luca,Santoro,Baratheon
2147,Mattia,Tyrell,Tyrell
2148,Sofia,Sanna,Martell
2149,Francesca,Gallo,Lannister
2150,Camilla,Montanari,Martell
2151,Nicole,Ferrara,Tyrell
2152,Marco,Lannister,Lannister
2153,Elisa,Gatti,Tyrell
2154,Mirko,Baratheon,Baratheon
2155,Erica,Riva,Baratheon
2156,Michele,Villa,Lannister
2157,Beatrice,Frey,Frey
2158,Nicole,Caruso,Bolton
2159,Stefano,Martell,Martell
2160,Marco,Greco,Baratheon
2161,Caterina,Longo,Tyrell
2162,Alessio,Damico,Greyjoy
2163,Martina,Mazza,Tyrell
2164,Federica,Barone,Frey
2165,Luca,Martell,Martell
2166,Giuseppe,Greyjoy,Greyjoy
2167,Luigi,Lannister,Lannister
2168,Federica,Tyrell,Lannister
2169,Giovanni,Martell,Lannister
2170,Claudio,Lannister,Lannister
2171,Lorenzo,Lannister,Lannister
2172,Leonardo,Martinelli,Stark
2173,Giorgia,Palazzo,Lannister
2174,Eleonora,Adami,Tyrell
2175,Roberto,Costantino,Stark
2176,Anna,Martell,Martell
2177,Nicolo,Fiore,Baratheon
2178,Lucia,Ferrari,Martell
2179,Irene,Riva,Martell
2180,Roberta,Gentile,Frey
2181,Giorgio,Rossi,Baratheon
2182,Jessica,Adami,Targaryen
2183,Anna,Lannister,Bolton
2184,Silvia,Lannister,Lannister
2185,Davide,Greyjoy,Greyjoy
2186,Federica,Benedetti,Martell
2187,Giorgio,Villa,Frey
2188,Maria,Martell,Martell
2189,Noemi,Coppola,Tyrell
2190,Elena,Lannister,Martell
2191,Michele,Frey,Frey
2192,Giuseppe,Cattaneo,Stark
2193,Michele,Vitale,Martell
2194,Luca,Vitale,Greyjoy
2195,Anna,Martell,Martell
2196,Alice,Vitali,Martell
2197,Pietro,Rizzi,Tyrell
2198,Davide,Silvestri,Bolton
2199,Erica,Ferri,Lannister
2200,Vincenzo,Piras,Tyrell
2201,Greta,Bianco,Tyrell
2202,Irene,Bianco,Baratheon
2203,Francesco,Stark,Stark
2204,Giada,Colombo,Lannister
2205,Irene,Greyjoy,Greyjoy
2206,Stefania,Ferri,Frey
2207,Francesca,Negri,Baratheon
2208,Luca,Santoro,Martell
2209,Stefania,Gatti,Frey
2210,Giorgio,Bolton,Bolton
2211,Luca,Bolton,Bolton
2212,Leonardo,Greyjoy,Lannister
2213,Luca,Parisi,Martell
2214,Edoardo,Barone,Frey
2215,Francesca,Piras,Frey
2216,Claudia,Lombardo,Lannister
2217,Vanessa,Targaryen,Targaryen
2218,Alex,Villa,Baratheon
2219,Angela,Lannister,Targaryen
2220,Enrico,Lannister,Lannister
2221,Paolo,Ferrari,Greyjoy
2222,Irene,Benedetti,Greyjoy
2223,Antonio,Baratheon,Baratheon
2224,Marta,Marchetti,Stark
2225,Beatrice,Monti,Martell
2226,Alessandra,Basile,Frey
2227,Enrico,Giordano,Tyrell
2228,Camilla,Valentini,Martell
2229,Debora,Lannister,Lannister
2230,Francesca,Martino,Tyrell
2231,Giovanni,Baratheon,Baratheon
2232,Stefano,Pagano,Frey
2233,Stefano,Martinelli,Martell
2234,Antonio,Vitale,Baratheon
2235,Alice,Valentini,Baratheon
2236,Paola,Rinaldi,Bolton
2237,Giovanni,Messina,Arryn
2238,Irene,Frey,Frey
2239,Giacomo,Messina,Frey
2240,Pietro,Mazza,Baratheon
2241,Christian,Romano,Lannister
2242,Alessandra,Greco,Stark
2243,Stefano,Ricci,Martell
2244,Camilla,Martino,Lannister
2245,Mattia,Martell,Martell
2246,Paolo,Martell,Martell
2247,Salvatore,Targaryen,Targaryen
2248,Eleonora,Serra,Baratheon
2249,Mattia,Romano,Baratheon
2250,Alessandro,Fontana,Martell
2251,Manuel,Palmieri,Greyjoy
2252,Alice,Tyrell,Tyrell
2253,Christian,Pagano,Stark
2254,Maria,Rizzi,Lannister
2255,Alice,Amato,Frey
2256,Claudio,Vitali,Martell
2257,Erica,Martell,Martell
2258,Chiara,Lannister,Frey
2259,Jacopo,Amato,Lannister
2260,Simona,Pellegrini,Tyrell
2261,Dario,Greyjoy,Greyjoy
2262,Federica,Sorrentino,Targaryen
2263,Mirko,Guerra,Frey
2264,Edoardo,Frey,Frey
2265,Valentina,Rossi,Tyrell
2266,Nicola,Montanari,Tyrell
2267,Gabriele,Mancini,Targaryen
2268,Ilaria,Giuliani,Tyrell
2269,Vincenzo,Giuliani,Baratheon
2270,Vanessa,Bolton,Bolton
2271,Manuel,Negri,Targaryen
2272,Jacopo,Morelli,Martell
2273,Alberto,Marchetti,Tyrell
2274,Caterina,Piras,Baratheon
2275,Gaia,Sorrentino,Bolton
2276,Vanessa,Salvi,Martell
2277,Nicole,Frey,Frey
2278,Marta,Tyrell,Stark
2279,Beatrice,Esposito,Martell
2280,Lisa,Gentile,Lannister
2281,Maria,Donati,Lannister
2282,Ilaria,Bruno,Tyrell
2283,Sofia,Negri,Lannister
2284,Davide,Frey,Frey
2285,Giada,Lannister,Lannister
2286,Dario,Sanna,Tyrell
2287,Gianluca,Sorrentino,Tyrell
2288,Nicolo,Costantino,Lannister
2289,Alessandra,Marino,Tyrell
2290,Giulio,Frey,Frey
2291,Alessia,Russo,Frey
2292,Antonio,Frey,Frey
2293,Martina,Palazzo,Frey
2294,Leonardo,Grassi,Lannister
2295,Mirko,Costa,Martell
2296,Gianluca,Martell,Martell
2297,Greta,Tyrell,Tyrell
2298,Emanuele,Moretti,Baratheon
2299,Michela,Mariani,Martell
2300,Alice,Ruggiero,Frey
2301,Manuel,Gallo,Greyjoy
2302,Pietro,Bianchi,Greyjoy
2303,Stefania,Giuliani,Baratheon
2304,Valeria,Galli,Stark
2305,Valentina,Colombo,Tyrell
2306,Paola,Mariani,Stark
2307,Davide,Longo,Lannister
2308,Salvatore,Milani,Stark
2309,Irene,Costantino,Greyjoy
2310,Jessica De,Frey,Frey
2311,Valentina,Palazzo,Stark
2312,Giorgia,Serra,Martell
