charID,name,surname,gender,royaltyScale,main
1466,Vlad,Ionescu,male,1,false
1467,Florea,Hanu,male,2,false
1468,Eufrosina,Lannister,female,8,false
1469,Anemona,Dolha,female,1,false
1470,Fabian,Ripa,male,3,false
1471,Ecaterina,Mitu,female,2,false
1472,Elodia,Stefanescu,female,1,false
1473,Casanda,Tyrell,female,10,false
1474,Teodosia,Frey,female,6,false
1475,Teodora,Ghinea,female,1,false
1476,Benone,Lipatti,male,2,false
1477,Remus,Murgoci,male,2,false
1478,Augustin,Frey,male,7,false
1479,Isabela,Puscariu,female,3,false
1480,Giorgiana,Danciu,female,2,false
1481,Edmond,Bocoianu,male,3,false
1482,Pamfil,Greyjoy,male,10,false
1483,Alida,Frey,female,7,false
1484,Valter,Bolton,male,7,false
1485,Stefania,Tyrell,female,10,false
1486,Octaviana,Bolton,female,10,false
1487,Monalisa,Begu,female,1,false
1488,Carol,Camataru,male,1,false
1489,Stan,Adamescu,male,1,false
1490,Viorela,Lannister,female,8,false
1491,Cerasela,Filimon,female,3,false
1492,Fabian,Mazarachi,male,1,false
1493,Florian,Tutea,male,1,false
1494,Lucentiu,Radescu,male,1,false
1495,Marina,Somesan,female,1,false
1496,Pamfil,Balan,male,3,false
1497,Florenta,Nicoara,female,2,false
1498,Olimpiu,Stark,male,9,false
1499,Ionel,Buzescu,male,1,false
1500,Olimpia,Razvan,female,1,false
1501,Lana,Gerard,female,2,false
1502,Quentin,Gay,male,1,false
1503,Lorenzo,Tyrell,male,10,false
1504,Lisa,Picard,female,2,false
1505,Marine,Arryn,female,10,false
1506,Laura,Baratheon,female,10,false
1507,Lina,Caron,female,1,false
1508,Timothee,Collin,male,2,false
1509,Enzo,Perez,male,2,false
1510,Capucine Da,silva,female,1,false
1511,Eloise,Benard,female,3,false
1512,Amine,Guichard,male,3,false
1513,Florian,Baratheon,male,6,false
1514,Lorenzo,Dupont,male,3,false
1515,Anael,Guillaume,female,2,false
1516,Leonard,Martell,male,7,false
1517,Guillemette,Baratheon,female,4,false
1518,Romeo,Gaillard,male,3,false
1519,Manon,Greyjoy,female,8,false
1520,Marc,Caron,male,2,false
1521,Maxime,Dupont,male,3,false
1522,Chaima,Caron,female,1,false
1523,Lucie,Klein,female,2,false
1524,Antonin,Pelletier,male,1,false
1525,Emma,Julien,female,2,false
1526,Charlotte,Perez,female,1,false
1527,Adrian,Baratheon,male,5,false
1528,Renaud,Sanchez,male,1,false
1529,Timeo,Marechal,male,3,false
1530,Alexandra,Tyrell,female,10,false
1531,Ambre,Stark,female,10,false
1532,Dorian,Collin,male,2,false
1533,Juliette,Bolton,female,8,false
1534,Lena,Daniel,female,3,false
1535,Alice,Barbier,female,2,false
1536,Jordan,Dumas,male,1,false
1537,Amelie,Bouchet,female,1,false
1538,Samuel,Poulain,male,3,false
1539,Solene,Greyjoy,female,7,false
1540,Kylian,Perret,male,3,false
1541,Dimitri,Clement,male,2,false
1542,Corentin,Thomas,male,2,false
1543,Jeremy,Denis,male,2,false
1544,Nicolas,Gilbert,male,3,false
1545,Cloe,Louis,female,1,false
1546,Syrine,Frey,female,7,false
1547,Clemence,Aubry,female,3,false
1548,Chaima,Targaryen,female,8,false
1549,Simon,Vincent,male,2,false
1550,Agathe,Legrand,female,3,false
1551,Juliette,Lambert,female,3,false
1552,Maiwenn,Sanchez,female,3,false
1553,Julien,Vasseur,male,3,false
1554,Remi,Carlier,male,1,false
1555,Jade,Lannister,female,7,false
1556,Leonard,Weber,male,2,false
1557,Yuna,Olivier,female,2,false
1558,Edwige,Lannister,female,6,false
1559,Juliette,Francois,female,3,false
1560,Sara,Riviere,female,2,false
1561,Maxence,Francois,male,3,false
1562,Bruno,Lannister,male,9,false
1563,Sara,Philippe,female,1,false
1564,Julia,Denis,female,3,false
1565,Elisa,Tyrell,female,9,false
1566,Amelie Le,gall,female,1,false
1567,Maryam,Schneider,female,1,false
1568,Erwan,Garcia,male,1,false
1569,Nicolas,Simon,male,1,false
1570,Ambre,Bourgeois,female,1,false
1571,Dorian,Garcia,male,1,false
1572,Eloise,Lannister,female,9,false
1573,Oceane,Dupuy,female,1,false
1574,Ines,Francois,female,3,false
1575,Mathilde,Brunet,female,2,false
1576,Mehdi,Perrot,male,2,false
1577,Pauline,Blanc,female,3,false
1578,Justine,Legrand,female,3,false
1579,Jules,Frey,male,10,false
1580,Capucine,Blanchard,female,1,false
1581,Ethan,Gillet,male,3,false
1582,Thibault,Moulin,male,3,false
1583,Syrine,Jacob,female,3,false
1584,Timothee,Delaunay,male,1,false
1585,Antonin,Lannister,male,7,false
1586,Anaelle,Aubry,female,1,false
1587,Amine,Gerard,male,3,false
1588,Florian,Rolland,male,1,false
1589,Hugo,Philippe,male,3,false
1590,Gilbert,Delaunay,male,1,false
1591,Maiwenn,Masson,female,1,false
1592,Davy,Bertin,male,3,false
1593,Jasmine,Renault,female,1,false
1594,Lola,Philippe,female,2,false
1595,Louna,Leveque,female,3,false
1596,Nina,Frey,female,8,false
1597,Lutecia,Lamy,female,2,false
1598,Timeo,Poulain,male,2,false
1599,Elena,Targaryen,female,8,false
1600,Sarah,Rolland,female,1,false
1601,Noe,Girard,male,1,false
1602,Theo,Lecomte,male,3,false
1603,Mathis,Pasquier,male,3,false
1604,Lily,Lannister,female,10,false
1605,Leo,Bailly,male,2,false
1606,Bienvenue,Noel,female,2,false
1607,Romane,Riviere,female,3,false
1608,Margaux,Leclercq,female,3,false
1609,Marie,Menard,female,3,false
1610,Malik,Francois,male,1,false
1611,Justine,Marchand,female,3,false
1612,Lutecia,Carlier,female,1,false
1613,Theo,Philippe,male,2,false
1614,Benjamin,Martell,male,5,false
1615,Maryam,Martin,female,1,false
1616,Oceane,Clement,female,2,false
1617,Valentin,Pelletier,male,1,false
1618,Robin,Boulanger,male,3,false
1619,Alice,Charpentier,female,1,false
1620,Constant,Gillet,male,2,false
1621,Mathieu,Roche,male,3,false
1622,Antonin,Menard,male,2,false
1623,Ines,Dupont,female,3,false
1624,Clara,Robin,female,1,false
1625,Mathis,Martell,male,8,false
1626,Bruno,Roche,male,2,false
1627,Salome,Rodriguez,female,1,false
1628,Noemie,Rousseau,female,1,false
1629,Maxence,Boulanger,male,3,false
1630,Louna,Noel,female,1,false
1631,Nicolas,Aubry,male,2,false
1632,Loane,Etienne,female,3,false
1633,Justine,David,female,3,false
1634,Francoise,Joly,female,1,false
1635,Sara,Lemoine,female,3,false
1636,Lina,Boucher,female,3,false
1637,Clemence,Blanc,female,1,false
1638,Thomas,Caron,male,3,false
1639,Yasmine,Perrier,female,3,false
1640,Maryam,Vasseur,female,3,false
1641,Yohan,Aubry,male,1,false
1642,Maelys,Benoit,female,1,false
1643,Antoine,Lannister,male,8,false
1644,Julie,Rousseau,female,3,false
1645,Guillaume,Tyrell,male,6,false
1646,Malik,Lannister,male,10,false
1647,Marine,Guillot,female,3,false
1648,Mehdi,Leveque,male,3,false
1649,Sarah,Rodriguez,female,3,false
1650,Louis,Lambert,male,3,false
1651,Florian,Payet,male,2,false
1652,Zoe,Payet,female,2,false
1653,Sara,Lannister,female,9,false
1654,Maelle,Arryn,female,9,false
1655,Felix,Greyjoy,male,6,false
1656,Chaima,Payet,female,3,false
1657,Antoine,Stark,male,9,false
1658,Lauriane,Lannister,female,5,false
1659,Tatiana,Maillard,female,2,false
1660,Leane,Marty,female,3,false
1661,Luna,Lamy,female,2,false
1662,Ambre,Picard,female,1,false
1663,Leon,Fabre,male,2,false
1664,Manon,Poirier,female,3,false
1665,Gaspard,Martell,male,8,false
1666,Simon,Perrin,male,2,false
1667,Nicolas,Noel,male,3,false
1668,Lena,Frey,female,7,false
1669,Matteo,Lefebvre,male,3,false
1670,Louis,David,male,2,false
1671,Samuel,Carre,male,1,false
1672,Maceo,Rousseau,male,3,false
1673,Maile,Denis,female,2,false
1674,Leon,Meyer,male,3,false
1675,Leonie,Lefevre,female,1,false
1676,Louna,Roy,female,3,false
1677,Lisa,Lejeune,female,1,false
1678,Elsa,Bourgeois,female,2,false
1679,Laura,Targaryen,female,10,false
1680,Leonie,Fleury,female,3,false
1681,Guillaume,Lamy,male,1,false
1682,Julien,Baratheon,male,7,false
1683,Tom,Menard,male,1,false
1684,Leonie,Sanchez,female,3,false
1685,Marc,Carre,male,3,false
1686,Candice,Brun,female,1,false
1687,Lena,Hoarau,female,1,false
1688,Desiree,Gay,female,1,false
1689,Gregory,Greyjoy,male,10,false
1690,Nicolas,Deschamps,male,1,false
1691,Colin,Francois,male,1,false
1692,Marie-leontine,Lambert,female,3,false
1693,Chloe,Menard,female,1,false
1694,Gabin,Poirier,male,3,false
1695,Maiwenn,Leclerc,female,2,false
1696,Salome,Lannister,female,6,false
1697,Anna,Vidal,female,1,false
1698,Loevan,Greyjoy,male,6,false
1699,Kylian,Jacob,male,1,false
1700,Marine,Lefevre,female,1,false
1701,Laura,Gilbert,female,3,false
1702,Jeanne,Lannister,female,7,false
1703,Alexandra,Dupont,female,1,false
1704,Noah,Rodriguez,male,2,false
1705,Elouan,Stark,male,6,false
1706,Mateo,Lannister,male,9,false
1707,Mehdi,Cousin,male,3,false
1708,Baptiste,Martin,male,3,false
1709,Lilian,Bertin,male,1,false
1710,Jeanne,Stark,female,5,false
1711,Romeo,Aubert,male,2,false
1712,Melissa,Bolton,female,5,false
1713,Fanny,Riviere,female,1,false
1714,Nicolas,Lannister,male,6,false
1715,Elouan,Schneider,male,1,false
1716,Cedric,Riviere,male,2,false
1717,Zacharis Le,roux,male,3,false
1718,Mateo,Paris,male,1,false
1719,Romain,Frey,male,4,false
1720,Adrien,Germain,male,3,false
1721,Lisa,Carlier,female,2,false
1722,Cedric,Frey,male,6,false
1723,Matheo,Robin,male,2,false
1724,Elena,Antoine,female,3,false
1725,Clotilde,Noel,female,1,false
1726,Tristan,Prevost,male,2,false
1727,Lena,Herve,female,1,false
1728,Malo,Joly,male,2,false
1729,Mateo,Nicolas,male,1,false
1730,Esteban,Berger,male,1,false
1731,Elena,Henry,female,1,false
1732,Emile,Lannister,male,10,false
1733,Marc,Perrin,male,2,false
1734,Paul,Stark,male,6,false
1735,Diego,Lemaitre,male,1,false
1736,Maelys,Lemoine,female,3,false
1737,Mateo,Huet,male,2,false
1738,Lucie,Morin,female,1,false
1739,Cloe,Lemaire,female,3,false
1740,Lina,Grondin,female,3,false
1741,Elisa,Klein,female,1,false
1742,Lola,Marechal,female,2,false
1743,Oceane,Fabre,female,3,false
1744,Yohan,Bertin,male,3,false
1745,Marion,Francois,female,2,false
1746,Francoise,Arryn,female,6,false
1747,Anaelle,Bouvier,female,2,false
1748,Elisa,Caron,female,2,false
1749,Loevan,Menard,male,2,false
1750,Matteo,Morel,male,3,false
1751,Mathieu,Louis,male,3,false
1752,Lily,Lambert,female,3,false
1753,Sarah,Collin,female,3,false
1754,Jasmine,Benoit,female,3,false
1755,Lorenzo,Lucas,male,2,false
1756,Valentine,Roche,female,2,false
1757,Jordan,Baratheon,male,6,false
1758,Elsa,Collin,female,2,false
1759,Julia,Rey,female,2,false
1760,Pierre,Boyer,male,1,false
1761,Elena,Martell,female,7,false
1762,Killian,Adam,male,1,false
1763,Cedric,Millet,male,1,false
1764,Romain,Roux,male,2,false
1765,Clement,Perrot,male,3,false
1766,Laura,Prevost,female,3,false
1767,Manon,Blanc,female,1,false
1768,Mateo,Benard,male,1,false
1769,Ethan,Fabre,male,3,false
1770,Leo,Barthelemy,male,1,false
1771,Jasmine,Tyrell,female,10,false
1772,Elsa,Leclerc,female,2,false
1773,Gregory,Remy,male,2,false
1774,Juliette,Breton,female,1,false
1775,Lucas,Dumas,male,3,false
1776,Bienvenue,Martin,female,3,false
1777,Chaima,Tyrell,female,6,false
1778,Alexandre,Dumas,male,3,false
1779,Lola,Bertrand,female,1,false
1780,Noah,Bouvier,male,3,false
1781,Mathieu,Jacquet,male,1,false
1782,Yohan,Aubert,male,2,false
1783,Julien,Gaillard,male,2,false
1784,Capucine,Dubois,female,2,false
1785,Esteban,Lamy,male,2,false
1786,Zacharis,Tyrell,male,5,false
1787,Ethan,Frey,male,9,false
1788,Emma,Brunet,female,2,false
1789,Elise,Picard,female,1,false
1790,Mateo,Blanc,male,2,false
1791,Yasmine,Benoit,female,3,false
1792,Mathilde,Collin,female,2,false
1793,Dimitri Da,silva,male,3,false
1794,Mathieu,Frey,male,9,false
1795,Zacharis,Baratheon,male,5,false
1796,Salome,Barthelemy,female,2,false
1797,Jordan,Martell,male,8,false
1798,Dylan,Simon,male,3,false
1799,Eva,Roy,female,2,false
1800,Maryam,Dufour,female,1,false
1801,Romane,Brun,female,1,false
1802,Gilbert,Bebert,male,3,false
1803,Noe,Cousin,male,1,false
1804,Anael,Roux,female,3,false
1805,Maiwenn,Lamy,female,3,false
1806,Jeanne,Roger,female,3,false
1807,Anael,Martell,female,4,false
1808,Maceo,Frey,male,7,false
1809,Nicolas,Baratheon,male,4,false
1810,Romain,Leclercq,male,1,false
1811,Clement,Fournier,male,2,false
1812,Yasmine,Dumas,female,2,false
1813,Lea,Bouvier,female,2,false
1814,Emile,Perez,male,3,false
1815,Mathis,Henry,male,2,false
1816,Malik,Perrier,male,3,false
1817,Charlotte,Boucher,female,3,false
1818,Lilian,Bolton,male,8,false
1819,Paul,Rolland,male,1,false
1820,Esteban,Nicolas,male,3,false
1821,Elena,Andre,female,2,false
1822,Leon,Muller,male,3,false
1823,Nathan,Antoine,male,3,false
1824,Maelys,Durand,female,3,false
1825,Malik,Roux,male,1,false
1826,Lorenzo,Greyjoy,male,10,false
1827,Elouan,Bertin,male,1,false
1828,Bienvenue,Bertrand,female,1,false
1829,Alexia,Lopez,female,2,false
1830,Corentin,Langlois,male,1,false
1831,Leonie,Hubert,female,2,false
1832,Elena,Sanchez,female,2,false
1833,Mathis,Carlier,male,3,false
1834,Adrian,Dupuis,male,2,false
1835,Anais,Meyer,female,1,false
1836,Timeo,Prevost,male,2,false
1837,Antoine,Cousin,male,1,false
1838,Elisa,Lannister,female,10,false
1839,Clement,Bolton,male,6,false
1840,Desiree,Vincent,female,2,false
1841,Noe,Dubois,male,3,false
1842,Mathilde,Morin,female,3,false
1843,Mathilde,Pelletier,female,1,false
1844,Noah,Lannister,male,10,false
1845,Alice Le,goff,female,1,false
1846,Lauriane,Lannister,female,10,false
1847,Fanny,Jean,female,1,false
1848,Arthur,Antoine,male,3,false
1849,Evan,Baratheon,male,10,false
1850,Florian,Dupuis,male,3,false
1851,Renaud,Lannister,male,9,false
1852,Yuna,Marty,female,1,false
1853,Marion,Clement,female,1,false
1854,Amandine,Lannister,female,8,false
1855,Marie-leontine,Fernandez,female,3,false
1856,Alice,Clement,female,1,false
1857,Renaud,Martell,male,8,false
1858,Lorenzo,Bailly,male,3,false
1859,Lana,Chevallier,female,2,false
1860,Cedric,Thomas,male,2,false
1861,Romane,Martell,female,10,false
1862,Adrien,Collet,male,3,false
1863,Loevan,Martell,male,6,false
1864,Chloe Le,roux,female,2,false
1865,Simon,Dumas,male,1,false
1866,Lola,Stark,female,8,false
1867,Bastien,Lefebvre,male,1,false
1868,Desiree,Perrin,female,1,false
1869,Thibault,Martell,male,7,false
1870,Maceo,Stark,male,10,false
1871,Maxime,Leblanc,male,2,false
1872,Florian,Frey,male,6,false
1873,Sara,Chauvin,female,2,false
1874,Louise Da,silva,female,2,false
1875,Yasmine,Pelletier,female,1,false
1876,Sarah,Nicolas,female,3,false
1877,Constant,Muller,male,1,false
1878,Pauline,Faure,female,1,false
1879,Jade,Martell,female,9,false
1880,Stanislas,Vasseur,male,2,false
1881,Remi Le,Lannister,male,9,false
1882,Fanny,Barthelemy,female,3,false
1883,Thomas,Giraud,male,3,false
1884,Juliette,Duval,female,3,false
1885,Yohan,Bourgeois,male,1,false
1886,Emile,Lemaire,male,2,false
1887,Arthur,Lannister,male,7,false
1888,Kilian,Martin,male,1,false
1889,Guillemette,Robin,female,3,false
1890,Anael,Riviere,female,1,false
1891,Lauriane,Martell,female,7,false
1892,Valentine,Leroux,female,3,false
1893,Hugo,Richard,male,3,false
1894,Lauriane,Martell,female,5,false
1895,Leonie,Rolland,female,2,false
1896,Emma,Leveque,female,3,false
1897,Sarah,Fournier,female,2,false
1898,Leon,Lannister,male,7,false
1899,Tom,Fernandez,male,2,false
1900,Antoine,Remy,male,2,false
1901,Elisa,Lebrun,female,2,false
1902,Constant,Caron,male,2,false
1903,Gaspard,Breton,male,1,false
1904,Cloe,Boucher,female,3,false
1905,Leo,Gautier,male,3,false
1906,Julien,Lannister,male,10,false
1907,Alexia,Greyjoy,female,6,false
1908,Diego,Lebrun,male,3,false
1909,Bastien,Bertrand,male,3,false
1910,Jules,Stark,male,10,false
1911,Mateo,Marechal,male,3,false
1912,Nicolas,Dumont,male,3,false
1913,Gaspard,Riviere,male,2,false
1914,Pauline Le,roux,female,3,false
1915,Arthur,Baratheon,male,7,false
1916,Corentin,Frey,male,9,false
1917,Tristan,Bourgeois,male,3,false
1918,Tom,Leblanc,male,2,false
1919,Quentin,Millet,male,2,false
1920,Elsa,Sanchez,female,2,false
1921,Bruno,Martell,male,4,false
1922,Yanis,Millet,male,2,false
1923,Emilie,Mathieu,female,3,false
1924,Yohan Le,gall,male,3,false
1925,Elena,Lannister,female,10,false
1926,Ambre,Henry,female,3,false
1927,Mohamed,Barre,male,1,false
1928,Edwige,Humbert,female,1,false
1929,Elsa,Germain,female,3,false
1930,Clara,Simon,female,2,false
1931,Amandine,Leclerc,female,1,false
1932,Davy,Roux,male,3,false
1933,Diego,Renault,male,1,false
1934,Erwan,Julien,male,3,false
1935,Chloe,Petit,female,2,false
1936,Angelina,Meunier,female,1,false
1937,Malik,Gillet,male,3,false
1938,Alice,Richard,female,2,false
1939,Lorenzo,Bebert,male,3,false
1940,Lea,David,female,2,false
1941,Melissa,Greyjoy,female,10,false
1942,Romeo,Blanc,male,1,false
1943,Lea,Hubert,female,3,false
1944,Kevin,Gay,male,2,false
1945,Aaron,Gauthier,male,2,false
1946,Dylan,Mathieu,male,1,false
1947,Elise,Tyrell,female,9,false
1948,Amandine,Francois,female,2,false
1949,Marie-leontine,Bailly,female,1,false
1950,Dylan,Pichon,male,2,false
1951,Thomas,Muller,male,3,false
1952,Evan,Guillaume,male,2,false
1953,Marie,Marty,female,3,false
1954,Gabin,Hamon,male,3,false
1955,Alexandra,Guillaume,female,1,false
1956,Lucas,Frey,male,9,false
1957,Remi,Marie,male,2,false
1958,Julie,Paris,female,1,false
1959,Julie,Leroy,female,1,false
1960,Pierre,Faure,male,3,false
1961,Martin,Stark,male,10,false
1962,Mathilde,Tyrell,female,5,false
1963,Titouan,Carlier,male,3,false
1964,Marion,Schmitt,female,1,false
1965,Maxence,Frey,male,8,false
1966,Corentin,Lannister,male,7,false
1967,Maryam,Leveque,female,1,false
1968,Timeo,Gay,male,3,false
1969,Mathis,Germain,male,3,false
1970,Anaelle,Frey,female,7,false
1971,Gabriel,Deschamps,male,1,false
1972,Lana,Hubert,female,1,false
1973,Lea,Tyrell,female,10,false
1974,Marc,Clement,male,1,false
1975,Kylian,Martell,male,8,false
1976,Maryam,Morel,female,3,false
1977,Kylian,Barre,male,1,false
1978,Elise,Martell,female,7,false
1979,Chloe,Sanchez,female,2,false
1980,Marine,Pelletier,female,2,false
1981,Gaspard,Leroux,male,3,false
1982,Yuna,Pichon,female,1,false
1983,Jules Le,Frey,male,5,false
1984,Adrian,Laurent,male,2,false
1985,Mathilde,Grondin,female,2,false
1986,Hugo,Rodriguez,male,2,false
1987,Maile,Frey,female,7,false
1988,Anna,Carpentier,female,2,false
1989,Marion,Masson,female,1,false
1990,Clara,Reynaud,female,3,false
1991,Ethan,Frey,male,9,false
1992,Maceo,Jacquet,male,3,false
1993,Maceo,Hoarau,male,2,false
1994,Martin,Baratheon,male,9,false
1995,Yanis,Aubry,male,2,false
1996,Gaspard,Roger,male,2,false
1997,Malik,Gay,male,3,false
1998,Colin,Adam,male,3,false
1999,Florentin,Lecomte,male,2,false
2000,Yasmine,David,female,3,false
2001,Lisa,Tyrell,female,9,false
2002,Sara,Frey,female,7,false
2003,Arianna,Pellegrin,female,2,false
2004,Noemi,Ricci,female,3,false
2005,Elisa,Costantino,female,2,false
2006,Sofia,Lombardo,female,1,false
2007,Arianna,Negri,female,3,false
2008,Marco,Barone,male,3,false
2009,Veronica,Mariani,female,1,false
2010,Claudio,Costantino,male,1,false
2011,Debora,Palumbo,female,3,false
2012,Stefania,Caruso,female,3,false
2013,Veronica,Milani,female,2,false
2014,Enrico,Costa,male,1,false
2015,Gabriele,Giannini,male,2,false
2016,Greta,Gentile,female,3,false
2017,Valeria,Negri,female,2,false
2018,Alberto,Baratheon,male,6,false
2019,Irene,Vitale,female,2,false
2020,Nicola,Ferrari,male,3,false
2021,Nicola,Farina,male,3,false
2022,Simona,Tyrell,female,8,false
2023,Tommaso,Martell,male,8,false
2024,Marta,Greco,female,2,false
2025,Alessia,Bolton,female,8,false
2026,Sara,Orlando,female,3,false
2027,Jessica,Stark,female,9,false
2028,Cristina,Gatti,female,3,false
2029,Giorgia,Benedetti,female,1,false
2030,Fabio,Palmieri,male,3,false
2031,Alice,Martell,female,6,false
2032,Erika,Riva,female,1,false
2033,Nicolo,Marino,male,2,false
2034,Domenico,Giuliani,male,3,false
2035,Simone,Monti,male,1,false
2036,Valeria,Pellegrini,female,1,false
2037,Antonio,Neri,male,2,false
2038,Edoardo,Stark,male,10,false
2039,Angela,Giannini,female,2,false
2040,Federico,Tyrell,male,10,false
2041,Dario,Longo,male,1,false
2042,Cristina,Bolton,female,7,false
2043,Valeria,Giordano,female,2,false
2044,Francesca,Lannister,female,6,false
2045,Giulia,Longo,female,3,false
2046,Mirko,Benedetti,male,2,false
2047,Sara,Ferretti,female,3,false
2048,Serena,Tyrell,female,5,false
2049,Luca,Farina,male,3,false
2050,Vincenzo,Mazza,male,1,false
2051,Valerio,Bruno,male,1,false
2052,Giorgio,Benedetti,male,2,false
2053,Leonardo,Stark,male,6,false
2054,Antonio,Leone,male,1,false
2055,Debora,Ferri,female,3,false
2056,Elisa,Frey,female,6,false
2057,Angela,Tyrell,female,9,false
2058,Ilaria,Lannister,female,9,false
2059,Stefania,Lannister,female,10,false
2060,Riccardo,Baratheon,male,8,false
2061,Serena,Mariani,female,2,false
2062,Dario,Stark,male,8,false
2063,Dario,Ferrara,male,3,false
2064,Valeria,Ferrari,female,3,false
2065,Anna,Adami,female,3,false
2066,Eleonora,Greco,female,3,false
2067,Jessica,Negri,female,3,false
2068,Monica,Neri,female,1,false
2069,Francesca,Conti,female,3,false
2070,Mattia,Neri,male,2,false
2071,Jessica,Giordano,female,2,false
2072,Cristina,Rizzi,female,3,false
2073,Riccardo,Lannister,male,6,false
2074,Paola,Colombo,female,2,false
2075,Manuel,Parisi,male,2,false
2076,Federica,Fontana,female,2,false
2077,Valentina,Marino,female,3,false
2078,Marta,Romano,female,3,false
2079,Gabriele,Caruso,male,2,false
2080,Matteo,Lannister,male,10,false
2081,Lorenzo,Vitali,male,1,false
2082,Pietro,Frey,male,4,false
2083,Nicolo,Giordano,male,2,false
2084,Alessio,Barbieri,male,3,false
2085,Davide,Grasso,male,3,false
2086,Alex,Lannister,male,8,false
2087,Giuseppe,Stark,male,9,false
2088,Stefano,Grassi,male,3,false
2089,Alberto,Gatti,male,2,false
2090,Marta,Pellegrini,female,3,false
2091,Riccardo,Vitali,male,2,false
2092,Alberto,Tyrell,male,7,false
2093,Davide,Lombardi,male,3,false
2094,Jessica,Martell,female,10,false
2095,Arianna,Barone,female,3,false
2096,Dario,Bolton,male,8,false
2097,Roberta,Marini,female,2,false
2098,Irene,Martino,female,3,false
2099,Alice,Rossi,female,1,false
2100,Andrea,Palumbo,male,2,false
2101,Marta,Bianchi,female,3,false
2102,Nicola,Pellegrini,male,1,false
2103,Luca,Ferrari,male,3,false
2104,Leonardo,Caputo,male,3,false
2105,Alessandro,Lombardi,male,2,false
2106,Nicole,Bianchi,female,2,false
2107,Alessandro,Gentile,male,2,false
2108,Daniele,Serra,male,1,false
2109,Erika,Martell,female,4,false
2110,Caterina,Rossi,female,2,false
2111,Simona,Sala,female,2,false
2112,Alessandra,Tyrell,female,10,false
2113,Vanessa,Gentile,female,2,false
2114,Davide,Moro,male,1,false
2115,Nicola,Greyjoy,male,4,false
2116,Francesca,Conti,female,1,false
2117,Alessio,Silvestri,male,1,false
2118,Camilla,Martinelli,female,2,false
2119,Jacopo,Leone,male,1,false
2120,Gaia,Damico,female,1,false
2121,Lucia,Orlando,female,2,false
2122,Vanessa,Lannister,female,10,false
2123,Fabio,Orlando,male,3,false
2124,Beatrice,Ferri,female,3,false
2125,Vanessa,Barbieri,female,3,false
2126,Alberto,Salvi,male,1,false
2127,Salvatore,Sartori,male,1,false
2128,Michele,Milani,male,2,false
2129,Sofia,Tyrell,female,10,false
2130,Mattia,Ferretti,male,1,false
2131,Luca,Valentini,male,2,false
2132,Noemi,Barone,female,3,false
2133,Michele,Conti,male,3,false
2134,Giuseppe,Lombardo,male,3,false
2135,Irene,Grassi,female,1,false
2136,Matteo,Tyrell,male,9,false
2137,Riccardo,Salvi,male,1,false
2138,Valerio,Santoro,male,2,false
2139,Giorgia,Frey,female,5,false
2140,Erica,Pellegrini,female,1,false
2141,Pietro,Lannister,male,9,false
2142,Edoardo,Fiore,male,3,false
2143,Stefania,Martinelli,female,2,false
2144,Marta,Greyjoy,female,6,false
2145,Alberto,Ruggiero,male,2,false
2146,Luca,Santoro,male,1,false
2147,Mattia,Conte,male,1,false
2148,Sofia,Sanna,female,3,false
2149,Francesca,Baratheon,female,7,false
2150,Camilla,Montanari,female,1,false
2151,Nicole,Ferrara,female,2,false
2152,Marco,Benedetti,male,2,false
2153,Elisa,Gatti,female,1,false
2154,Mirko,Salvi,male,1,false
2155,Erica,Lannister,female,9,false
2156,Michele,Tyrell,male,8,false
2157,Beatrice,Tyrell,female,7,false
2158,Nicole,Caruso,female,2,false
2159,Stefano,Grasso,male,2,false
2160,Marco,Greco,male,3,false
2161,Caterina,Longo,female,3,false
2162,Alessio,Damico,male,3,false
2163,Martina,Mazza,female,2,false
2164,Federica,Tyrell,female,7,false
2165,Luca,Fiore,male,3,false
2166,Giuseppe,Conti,male,1,false
2167,Luigi,Costantino,male,3,false
2168,Federica,Lannister,female,8,false
2169,Giovanni,Donati,male,2,false
2170,Claudio,Moretti,male,2,false
2171,Lorenzo,Negri,male,1,false
2172,Leonardo,Martinelli,male,3,false
2173,Giorgia,Palazzo,female,1,false
2174,Eleonora,Adami,female,2,false
2175,Roberto,Costantino,male,1,false
2176,Anna,Giannini,female,2,false
2177,Nicolo,Lannister,male,8,false
2178,Lucia,Martell,female,10,false
2179,Irene,Greyjoy,female,10,false
2180,Roberta,Gentile,female,1,false
2181,Giorgio,Baratheon,male,8,false
2182,Jessica,Adami,female,3,false
2183,Anna,Ferraro,female,2,false
2184,Silvia,Bolton,female,4,false
2185,Davide,Palumbo,male,1,false
2186,Federica,Benedetti,female,1,false
2187,Giorgio,Villa,male,1,false
2188,Maria,Longo,female,1,false
2189,Noemi,Coppola,female,2,false
2190,Elena,Lannister,female,10,false
2191,Michele,Moro,male,1,false
2192,Giuseppe,Cattaneo,male,1,false
2193,Michele,Vitale,male,2,false
2194,Luca,Vitale,male,3,false
2195,Anna,Bianchi,female,2,false
2196,Alice,Vitali,female,1,false
2197,Pietro,Rizzi,male,3,false
2198,Davide,Silvestri,male,1,false
2199,Erica,Ferri,female,2,false
2200,Vincenzo,Piras,male,1,false
2201,Greta,Bianco,female,3,false
2202,Irene,Bianco,female,2,false
2203,Francesco,Lannister,male,10,false
2204,Giada,Colombo,female,3,false
2205,Irene,Tyrell,female,10,false
2206,Stefania,Ferri,female,2,false
