name,surname,gender,region,allegiance
Max,Tyrell,male,10,Tyrell
Theo,Weiß,male,3,Baratheon
Julius,Greyjoy,male,10,Greyjoy
Niklas,Jung,male,1,Bolton
Felix,Schuster,male,2,Martell
Joshua,Lange,male,3,Tyrell
Anni,Günther,female,1,Lannister
Luisa,Braun,female,2,Tyrell
Oskar,Pohl,male,2,Stark
Carla,Martell,female,10,Martell
Nick,Pfeiffer,male,1,Frey
Vincent,Scholz,male,3,Frey
Jonas,Ziegler,male,3,Lannister
Jan,Schmitz,male,2,Lannister
Isabell,Schäfer,female,3,Lannister
Oskar,Martell,male,8,Martell
Bastian,Horn,male,3,Tyrell
Antonia,Tyrell,female,9,Tyrell
Valentina,Koch,female,1,Lannister
Lea,Bergmann,female,2,Lannister
Felix,Lannister,male,10,Lannister
Tobias,Koch,male,3,Lannister
Florian,Ilsner,male,2,Greyjoy
Phil,Busch,male,1,Stark
Alina,Huber,female,2,Tyrell
Martin,Schmitt,male,2,Frey
Phil,Günther,male,2,Arryn
Jasmin,Ziegler,female,2,Tyrell
Jason,Seidel,male,2,Baratheon
Mira,Hartmann,female,1,Martell
Konstantin,Berger,male,1,Lannister
Tobias,Lannister,male,10,Tyrell
Sebastian,Frey,male,7,Frey
Philipp,Franke,male,3,Frey
Niklas,Lannister,male,10,Lannister
Fabienne,Lorenz,female,1,Bolton
John,Targaryen,male,8,Targaryen
Elina,Möller,female,3,Bolton
Sebastian,Martell,male,10,Martell
Emilia,Sauer,female,2,Stark
Magdalena,Winter,female,3,Baratheon
Zoe,Thoma,female,1,Greyjoy
Yvonne,Döring,female,2,Frey
Martha,Meyer,female,1,Martell
Luisa,Walter,female,3,Stark
Emil,Martell,male,7,Martell
Zoey,Voigt,female,2,Tyrell
Simon,Schneider,male,1,Targaryen
Leni,Thoma,female,2,Stark
Celina,Berger,female,1,Martell
Martha,Richter,female,1,Tyrell
Lilly,Conrad,female,1,Lannister
Jonathan,Günther,male,2,Stark
Leni,Winkler,female,3,Bolton
Luca,Jäger,male,1,Baratheon
Amelie,Franke,female,3,Targaryen
Maja,Lang,female,3,Tyrell
Karl,Schultz,male,3,Lannister
Vanessa,Lannister,female,7,Lannister
Jona,Ludwig,male,2,Tyrell
Maxim,Winkler,male,2,Bolton
Levin,Klein,male,1,Tyrell
Luis,Bolton,male,7,Bolton
Robert,Schneider,male,1,Frey
Michael,Kraus,male,2,Lannister
Lina,Böhm,female,3,Baratheon
Pia,Lehmann,female,2,Tyrell
Julius,Tyrell,male,8,Tyrell
Theo,Roth,male,1,Frey
Henry,Stark,male,4,Stark
Maja,Frey,female,4,Tyrell
Noah,Baratheon,male,6,Baratheon
Hannes,Schneider,male,3,Tyrell
Maila,Hoffmann,female,3,Lannister
Luisa,Arryn,female,8,Arryn
Charlotte,Kühn,female,2,Frey
Julie,Lehmann,female,1,Frey
Johann,Rams,male,3,Frey
Jonas,Sauer,male,3,Tyrell
Mara,Hoffmann,female,2,Lannister
Jonathan,Haas,male,1,Stark
Justus,Ludwig,male,1,Lannister
Ben,Bergmann,male,3,Baratheon
Antonia,Martell,female,10,Martell
Nico,Teichmann,male,2,Martell
Yvonne,Krüger,female,2,Baratheon
Elina,Bolton,female,6,Bolton
Lotta,Schultz,female,2,Frey
Olivia,Wagner,female,2,Greyjoy
Magdalena,Ilsner,female,3,Greyjoy
Greta,Roth,female,2,Frey
Sofia,Möller,female,3,Bolton
Oliver,Lange,male,1,Targaryen
Clara,Klein,female,1,Targaryen
Jasmin,Voigt,female,1,Lannister
Colin,Baumann,male,2,Tyrell
Kilian,Martell,male,6,Martell
Vanessa,Lang,female,2,Lannister
Simon,Frey,male,10,Frey
Magdalena,Lannister,female,10,Lannister
John,Haas,male,1,Tyrell
Noah,Greyjoy,male,5,Greyjoy
Colin,Stark,male,6,Stark
Miriam,Ingerfurth,female,2,Tyrell
Sarah,Jäger,female,3,Lannister
Annika,Braun,female,2,Frey
Wenke,Hahn,female,1,Frey
Matteo,Heinrich,male,3,Tyrell
Levin,Targaryen,male,8,Targaryen
Sophie,Walter,female,1,Tyrell
Lara,Tyrell,female,10,Tyrell
Phil,Klein,male,3,Lannister
Greta,Ullrich,female,2,Tyrell
Thomas,Bergmann,male,2,Stark
Oliver,Rams,male,1,Lannister
Theresa,Schubert,female,2,Tyrell
Noah,Heinrich,male,1,Greyjoy
Lisa,Braun,female,1,Lannister
Emma,Neumann,female,3,Targaryen
Jannis,Schwarz,male,3,Stark
Vincent,Hahn,male,3,Martell
Carlotta,Schmidt,female,1,Greyjoy
Mina,Becker,female,2,Baratheon
Emily,Schwarz,female,2,Baratheon
Luis,Rams,male,2,Lannister
Moritz,Targaryen,male,9,Targaryen
Mathilda,Haas,female,3,Frey
Jannik,Kaiser,male,1,Lannister
Lotta,Lange,female,2,Bolton
Mira,Schulze,female,2,Lannister
Nele,Martell,female,7,Martell
Theo,Schulze,male,2,Tyrell
Timo,Baratheon,male,5,Baratheon
Damian,Winkler,male,3,Greyjoy
Dominic,Lannister,male,9,Lannister
Erik,Nebert,male,2,Arryn
Rafael,Lannister,male,10,Lannister
Milan,Tyrell,male,7,Tyrell
Aaron,Walter,male,1,Tyrell
Jan,Keller,male,1,Bolton
Jule,Krause,female,1,Greyjoy
Aylin,Frey,female,6,Frey
Wenke,Christ,female,1,Tyrell
Emma,Kuhn,female,1,Targaryen
Florian,Baratheon,male,6,Bolton
Julius,Martell,male,5,Martell
Leni,Neumann,female,1,Targaryen
Niklas,Krämer,male,3,Greyjoy
Maja,Krämer,female,2,Tyrell
Aylin,Vogel,female,3,Lannister
Maila,Böhm,female,1,Baratheon
Martin,Schmitz,male,3,Targaryen
Ella,Wagner,female,1,Stark
Levi,Schulze,male,1,Bolton
Clara,Ebert,female,2,Baratheon
Florian,Krause,male,2,Stark
Julian,Walter,male,3,Frey
Emil,Krause,male,3,Targaryen
Katharina,Herrmann,female,3,Bolton
Simon,Schuster,male,3,Tyrell
Lisa,Hoffmann,female,1,Stark
Jason,Targaryen,male,9,Targaryen
Theresa,Roth,female,1,Stark
Lea,Dietrich,female,3,Stark
Bennet,Kuhn,male,1,Lannister
Konstantin,Krämer,male,1,Lannister
Jamie,Müller,male,3,Martell
Nils,Lannister,male,9,Lannister
Luis,Simon,male,2,Stark
Bennet,Heinrich,male,1,Martell
Bennet,Baratheon,male,8,Baratheon
Oliver,Groß,male,1,Targaryen
Matteo,Simon,male,1,Targaryen
Matteo,Targaryen,male,9,Targaryen
Anni,Baratheon,female,7,Targaryen
Samuel,Seidel,male,1,Targaryen
Josephine,Martin,female,2,Bolton
Mika,Martell,male,8,Martell
Anni,Kaiser,female,2,Martell
Robert,Franke,male,1,Lannister
Lennard,Conrad,male,1,Targaryen
Joshua,Thiele,male,3,Bolton
Vanessa,Braun,female,3,Arryn
Benedikt,Hahn,male,2,Frey
Mina,Böhm,female,2,Tyrell
Fiona,Jäger,female,1,Frey
Hannes,Peters,male,2,Lannister
Henry,Richter,male,3,Lannister
Fiona,Targaryen,female,10,Targaryen
Bianca,Schuster,female,1,Martell
Emma,Stark,female,6,Stark
Olivia,Ludwig,female,3,Lannister
Lena,König,female,3,Martell
Robert,Walter,male,1,Lannister
Elisabeth,Maier,female,1,Lannister
Melissa,Krämer,female,1,Arryn
Lucy,Richter,female,1,Lannister
Marie,Voigt,female,3,Baratheon
Daniel,Baratheon,male,8,Baratheon
Lena,Busch,female,3,Lannister
Marlon,Wagner,male,3,Targaryen
Joel,Ludwig,male,3,Greyjoy
Maria,Horn,female,3,Martell
Lena,Rams,female,1,Targaryen
Philipp,Baumann,male,1,Stark
Wolfgang,Vogt,male,3,Greyjoy
Michael,Winter,male,3,Greyjoy
Mila,Tyrell,female,7,Tyrell
Lennard,Hartmann,male,3,Targaryen
Adrian,Tyrell,male,9,Tyrell
Ole,Horn,male,1,Greyjoy
Pia,Lannister,female,7,Martell
Alina,Schreiber,female,1,Martell
Lena,Kühn,female,2,Lannister
Philipp,Kaiser,male,1,Baratheon
Emelie,Martell,female,9,Stark
Julia,Seidel,female,2,Frey
Matteo,Tyrell,male,10,Tyrell
Helena,Tyrell,female,8,Arryn
Theo,Martin,male,3,Martell
Lena,Lannister,female,9,Lannister
Gabriel,Albrecht,male,3,Tyrell
Leon,Schulte,male,1,Frey
Laura,Lannister,female,9,Lannister
Jonas,Schulze,male,2,Martell
Daniel,Schneider,male,3,Stark
Damian,Bauer,male,3,Stark
Selina,Ziegler,female,2,Targaryen
Michael,Keller,male,1,Tyrell
Colin,Voigt,male,1,Martell
Mika,Frey,male,10,Frey
Ida,Martell,female,9,Martell
Adrian,Lannister,male,6,Lannister
Emil,Schuster,male,3,Arryn
Rafael,Arryn,male,4,Arryn
Kilian,Arnold,male,2,Frey
Mats,Ziegler,male,3,Martell
Jayden,Möller,male,2,Bolton
Paulina,Sauer,female,1,Tyrell
Elias,Brandt,male,1,Baratheon
Eva,Martell,female,10,Martell
Mara,Werner,female,1,Greyjoy
Linus,Baumann,male,3,Frey
Anna,Graf,female,3,Martell
Thomas,Tyrell,male,9,Tyrell
Merle,Bolton,female,4,Bolton
Emilia,Schulze,female,2,Lannister
Wenke,Frey,female,6,Targaryen
Matteo,Bauer,male,2,Martell
Mika,Stark,male,6,Stark
Kilian,Franke,male,2,Tyrell
Erik,Lannister,male,10,Lannister
Lotta,Baratheon,female,4,Baratheon
Noel,Tyrell,male,10,Tyrell
Johann,Orlowski,male,2,Lannister
Karl,Tyrell,male,9,Tyrell
Nora,Schneider,female,1,Targaryen
Lara,Groß,female,2,Frey
Daniel,Ziegler,male,1,Martell
Jule,Böhm,female,3,Greyjoy
Ann-Julie,Zimmermann,female,2,Greyjoy
Ole,Seidel,male,3,Lannister
Luna,Lannister,female,9,Lannister
Theo,Martin,male,1,Frey
Sophie,Targaryen,female,9,Targaryen
Joel,Fischer,male,1,Frey
Xenia,Schwarz,female,2,Lannister
Liam,Lorenz,male,1,Stark
Till,Klein,male,1,Arryn
Zoey,Krämer,female,2,Frey
Jolina,Lange,female,2,Frey
Isabell,Schmitz,female,2,Lannister
Annabell,Heinrich,female,2,Tyrell
Mina,Ilsner,female,2,Baratheon
Jona,Kraus,male,2,Tyrell
Jayden,Scholz,male,2,Lannister
Annabell,Tyrell,female,9,Tyrell
Zoey,Engel,female,3,Tyrell
Milena,Stark,female,4,Stark
Paulina,Frey,female,9,Frey
Damian,Bauer,male,2,Arryn
Annika,Schumacher,female,3,Frey
Sam,Thiele,male,3,Arryn
Jamie,Köhler,male,1,Martell
Paula,Martin,female,2,Lannister
Valentina,Tyrell,female,8,Tyrell
Damian,Targaryen,male,8,Targaryen
Xaver,Bauer,male,1,Frey
Mara,Targaryen,female,8,Targaryen
Levin,Ziegler,male,1,Bolton
Johanna,Baratheon,female,6,Baratheon
Felix,Ziegler,male,2,Lannister
Emily,Döring,female,3,Baratheon
Yasha,Lange,male,2,Targaryen
Kilian,Meyer,male,2,Tyrell
Maxim,Schuster,male,2,Tyrell
Jayden,Voigt,male,2,Stark
Sam,Werner,male,3,Frey
Jule,König,female,2,Frey
Ulrich,Frank,male,1,Baratheon
Thomas,Zimmermann,male,2,Tyrell
Kilian,Huber,male,1,Lannister
Moritz,Busch,male,2,Arryn
Damian,Lang,male,3,Arryn
Frieda,Bolton,female,10,Bolton
Theresa,Weiß,female,1,Frey
Melissa,Ebert,female,2,Frey
Luis,Schröder,male,1,Targaryen
Leni,Ebert,female,3,Lannister
Isabell,Kraus,female,2,Baratheon
Samira,Peters,female,2,Stark
Mina,Zimmermann,female,3,Tyrell
Wolfgang,Walter,male,2,Martell
Karl,Heinrich,male,2,Frey
Mia,Günther,female,2,Martell
Nele,Hartmann,female,3,Baratheon
Martha,Tyrell,female,9,Tyrell
Lenny,Huber,male,1,Stark
Ronja,Tyrell,female,10,Tyrell
Martin,Meyer,male,3,Lannister
Ronja,Becker,female,1,Greyjoy
Toni,Schubert,male,2,Baratheon
Sina,Hartmann,female,3,Martell
Simon,Frank,male,2,Stark
Samira,Jäger,female,1,Tyrell
Luna,Orlowski,female,3,Tyrell
Lukas,Frey,male,5,Frey
Carla,Martell,female,10,Martell
Dieter,Rams,male,3,Tyrell
Anna,Roth,female,3,Baratheon
Elisabeth,Baratheon,female,4,Baratheon
Tom,Winter,male,3,Stark
Lenny,Seidel,male,3,Baratheon
Elena,Ebert,female,3,Greyjoy
Jayden,Schulte,male,2,Tyrell
Emily,Möller,female,1,Tyrell
Luisa,Kraus,female,2,Targaryen
Emelie,Schubert,female,1,Lannister
Maja,Seidel,female,2,Lannister
Annabell,Richter,female,1,Baratheon
Theo,Stark,male,6,Stark
Zoe,Sommer,female,2,Lannister
Joel,Beck,male,3,Tyrell
Damian,Schuster,male,1,Bolton
Till,Franke,male,2,Baratheon
Sophie,Voigt,female,3,Lannister
Merle,Baratheon,female,4,Baratheon
Robert,Stark,male,7,Stark
Miriam,Frank,female,1,Frey
Christian,Hahn,male,2,Martell
Tobias,Simon,male,1,Tyrell
Leni,Arnold,female,1,Martell
Melissa,Hahn,female,3,Arryn
Henry,Schreiber,male,1,Lannister
Benedikt,Weber,male,3,Tyrell
Emilia,Huber,female,2,Targaryen
Mia,Franke,female,3,Tyrell
Noel,Schröder,male,1,Tyrell
Artur,Lannister,male,9,Lannister
Lian,Rams,male,1,Baratheon
Lukas,Lange,male,2,Stark
Mira,Böhm,female,2,Baratheon
Victoria,Tyrell,female,4,Tyrell
Lenny,Simon,male,2,Tyrell
Isabella,Frey,female,4,Frey
Yasha,Weber,male,2,Martell
Luis,Günther,male,1,Greyjoy
Lotta,Martin,female,1,Tyrell
Lennard,Martell,male,9,Martell
Victoria,Kaiser,female,1,Lannister
Ida,Roth,female,3,Frey
Toni,Targaryen,male,8,Targaryen
Eva,Arnold,female,2,Stark
Lian,Greyjoy,male,5,Greyjoy
Wenke,Horn,female,1,Baratheon
Charlotte,Pfeiffer,female,3,Lannister
Ingo,Lannister,male,10,Lannister
Hannah,Maier,female,2,Martell
Ella,Müller,female,1,Bolton
Zoey,Lannister,female,9,Lannister
Maila,Baratheon,female,9,Frey
Nick,Frank,male,1,Greyjoy
Dominic,Hartmann,male,3,Martell
Xenia,Greyjoy,female,6,Greyjoy
Jona,Arryn,male,8,Arryn
Emily,Ilsner,female,1,Stark
Liam,Scholz,male,3,Martell
Aylin,Tyrell,female,8,Tyrell
Till,Seidel,male,2,Martell
Anni,Lannister,female,6,Lannister
Xenia,Lannister,female,9,Lannister
Sebastian,Weber,male,2,Tyrell
Kilian,Tyrell,male,10,Arryn
Selina,Koch,female,1,Baratheon
Adrian,Baratheon,male,9,Baratheon
Finn,Peters,male,1,Stark
Sofia,Pfeiffer,female,3,Stark
Luis,Lorenz,male,3,Tyrell
Mika,Kuhn,male,3,Martell
Linda,Horn,female,2,Targaryen
Lea,Köhler,female,2,Tyrell
Maxim,Ullrich,male,1,Baratheon
Maximilian,Arnold,male,3,Lannister
Bastian,Nebert,male,1,Lannister
Yvonne,Pohl,female,3,Tyrell
Elina,Groß,female,1,Greyjoy
Hannes,Horn,male,2,Tyrell
Martha,Conrad,female,2,Greyjoy
Sina,Sommer,female,3,Targaryen
Finn,Targaryen,male,9,Targaryen
Pauline,Richter,female,1,Lannister
Elias,Meyer,male,3,Targaryen
Lian,Becker,male,3,Tyrell
Jule,Kraus,female,1,Stark
Valentin,Baratheon,male,6,Baratheon
Artur,Hoffmann,male,2,Stark
Benedikt,Stark,male,7,Stark
Jana,Haas,female,1,Lannister
Eva,Thoma,female,3,Frey
Paula,Winkler,female,1,Tyrell
Anton,Lehmann,male,1,Frey
Joel,Jung,male,3,Greyjoy
Jona,Berger,male,3,Lannister
Maila,Keller,female,1,Martell
Maja,Vogt,female,1,Martell
Amelie,Weiß,female,2,Lannister
Julian,Baumann,male,1,Lannister
Theresa,Ziegler,female,3,Lannister
Zoey,Ilsner,female,1,Martell
Dominic,Werner,male,3,Stark
David,Bergmann,male,1,Lannister
Robert,Klein,male,2,Arryn
Greta,Lange,female,2,Baratheon
Adrian,Huber,male,2,Frey
Jan,Weber,male,3,Martell
Sophie,Schröder,female,2,Lannister
Lea,Otto,female,1,Tyrell
Hannah,Schultz,female,3,Frey
Laura,Vogel,female,1,Martell
Jana,Ullrich,female,3,Tyrell
Mara,Scholz,female,3,Frey
Elisabeth,Zimmermann,female,3,Tyrell
Aylin,Schulze,female,2,Stark
Luna,Lannister,female,10,Lannister
Michael,Stark,male,9,Stark
Stella,Winter,female,3,Targaryen
Lara,Berger,female,1,Martell
Yasha,Bolton,male,9,Bolton
Wolfgang,König,male,1,Tyrell
Lilly,Koch,female,2,Lannister
Jonathan,Schneider,male,2,Tyrell
Bruno,Conrad,male,3,Baratheon
Julia,Greyjoy,female,9,Greyjoy
Jannis,Becker,male,3,Greyjoy
Pauline,Hartmann,female,2,Baratheon
Chiara,Busch,female,2,Martell
Pia,Maier,female,2,Targaryen
Eva,Schulze,female,3,Lannister
Miriam,Kraus,female,2,Bolton
Stella,Schröder,female,1,Greyjoy
Stella,Schneider,female,1,Martell
Ulrike,Stark,female,10,Stark
Julius,Zimmermann,male,1,Stark
Nico,Günther,male,3,Tyrell
Hannah,Schmidt,female,2,Lannister
Thomas,Lannister,male,10,Lannister
Milan,Lannister,male,8,Lannister
Martha,Graf,female,1,Stark
Jakob,Schubert,male,3,Arryn
Mats,Wagner,male,1,Stark
Rafael,Bauer,male,3,Stark
Martha,Lannister,female,9,Lannister
Benjamin,Müller,male,1,Frey
Miriam,Brandt,female,2,Lannister
Tom,Stark,male,7,Stark
Maja,Jung,female,2,Lannister
Isabell,Frey,female,4,Frey
Ann-Julie,Bergmann,female,3,Greyjoy
Benedikt,Lannister,male,5,Lannister
Tobias,Baratheon,male,7,Baratheon
Elena,Martell,female,7,Martell
Theresa,Jung,female,1,Greyjoy
Katharina,König,female,3,Bolton
Alina,Schneider,female,3,Greyjoy
Ulrich,Simon,male,1,Lannister
Hannah,Krause,female,3,Baratheon
Anni,König,female,2,Baratheon
Valentin,Vogt,male,2,Bolton
Till,Fuchs,male,3,Greyjoy
Matteo,Schneider,male,3,Greyjoy
Samira,Busch,female,2,Lannister
Laura,Lehmann,female,3,Tyrell
Julian,Ilsner,male,3,Martell
Annabell,Walter,female,1,Martell
Damian,Seidel,male,1,Bolton
Toni,Lange,male,2,Stark
Dominic,Bauer,male,2,Lannister
Maja,Maier,female,1,Martell
Anna,Conrad,female,1,Frey
Melina,Zimmermann,female,2,Tyrell
Zoey,Lannister,female,6,Lannister
Finn,Ingerfurth,male,2,Stark
Max,Stark,male,9,Stark
Robin,Stark,male,7,Stark
Phil,Zimmermann,male,3,Tyrell
Moritz,Frank,male,2,Baratheon
Ulrike,Kühn,female,1,Baratheon
Maila,Stark,female,7,Stark
Jasmin,Ingerfurth,female,3,Stark
Maximilian,Engel,male,1,Martell
Anton,Maier,male,1,Tyrell
Tim,Fuchs,male,1,Tyrell
Lukas,Walter,male,1,Baratheon
Samuel,Baratheon,male,4,Baratheon
Dieter,Werner,male,2,Greyjoy
Nico,Horn,male,3,Stark
Theo,Zimmermann,male,2,Lannister
Sebastian,Fischer,male,1,Stark
Jannik,Martin,male,3,Lannister
Malte,Ziegler,male,1,Targaryen
Lara,Jung,female,2,Frey
Kilian,Winkler,male,1,Baratheon
Tim,Bolton,male,9,Bolton
Celina,Winkler,female,3,Stark
Lina,Maier,female,2,Baratheon
Luisa,Tyrell,female,6,Tyrell
David,Klein,male,2,Lannister
Phil,Martell,male,9,Martell
Vanessa,Walter,female,1,Martell
Lina,Ullrich,female,3,Arryn
Toni,Lehmann,male,2,Baratheon
Aaron,Lannister,male,8,Stark
Finn,Targaryen,male,10,Targaryen
Timo,Kuhn,male,3,Targaryen
Stella,Köhler,female,2,Stark
Jamie,Franke,male,1,Tyrell
Ella,Christ,female,3,Martell
Dieter,Huber,male,3,Frey
Pauline,Martell,female,9,Tyrell
Emily,Kaiser,female,2,Tyrell
Levi,Greyjoy,male,10,Greyjoy
Melina,Schmitt,female,3,Bolton
Konstantin,Hartmann,male,2,Tyrell
Wolfgang,Lannister,male,4,Lannister
Benedikt,Greyjoy,male,8,Greyjoy
Samuel,Haas,male,2,Greyjoy
Emilia,Conrad,female,1,Tyrell
Leila,Frey,female,5,Martell
Anton,Orlowski,male,2,Tyrell
Moritz,Schuster,male,2,Targaryen
Johannes,Stein,male,3,Martell
Mia,Groß,female,3,Lannister
Lisa,Stein,female,1,Lannister
Amelie,Schultz,female,2,Lannister
Elisabeth,Lange,female,2,Martell
Selina,Sauer,female,1,Martell
Annika,Baratheon,female,7,Baratheon
Romy,Zimmermann,female,3,Martell
Marie,Zimmermann,female,3,Tyrell
Sarah,Stark,female,10,Stark
Fiona,Böhm,female,1,Baratheon
Frieda,Döring,female,2,Tyrell
Mathilda,Baratheon,female,6,Baratheon
Karl,Hahn,male,2,Lannister
Samira,Hartmann,female,3,Martell
Oskar,Winkler,male,2,Martell
Greta,Meyer,female,2,Baratheon
Maila,Wolf,female,3,Tyrell
Julius,Braun,male,1,Martell
Olivia,Maier,female,3,Martell
Rafael,Baratheon,male,9,Baratheon
Aylin,Ludwig,female,1,Greyjoy
Jonas,Stark,male,4,Stark
Lena,Zimmermann,female,2,Tyrell
Daniel,Vogel,male,1,Greyjoy
Finn,Tyrell,male,9,Tyrell
Moritz,Jäger,male,1,Frey
Selina,Frey,female,5,Frey
Frieda,Koch,female,3,Stark
Carlotta,Targaryen,female,9,Targaryen
Oliver,Tyrell,male,9,Tyrell
Elias,Seidel,male,2,Frey
Mika,Keller,male,1,Greyjoy
Tim,Schulze,male,3,Lannister
Dominic,Günther,male,1,Baratheon
Zoey,Ilsner,female,2,Tyrell
Luca,Lorenz,male,1,Bolton
Celina,Lannister,female,6,Lannister
Emily,Huber,female,3,Lannister
Elisabeth,Fischer,female,3,Martell
Sina,Stark,female,4,Stark
Anni,Horn,female,1,Stark
Victoria,Werner,female,1,Martell
Nora,Lannister,female,10,Lannister
Jolina,Lannister,female,5,Lannister
Oliver,Thoma,male,1,Martell
Annabell,Jäger,female,2,Tyrell
Sina,Krämer,female,2,Lannister
Marie,Thiele,female,1,Stark
Sofia,Becker,female,2,Stark
Dieter,Wolf,male,3,Tyrell
Kilian,Lange,male,1,Stark
Amelie,Frey,female,6,Frey
Johannes,Böhm,male,1,Lannister
Tim,Frey,male,6,Frey
Florian,Martell,male,6,Stark
Sarah,Greyjoy,female,4,Greyjoy
Christian,Arryn,male,8,Arryn
Christian,Ingerfurth,male,3,Lannister
Levin,Thoma,male,1,Lannister
Mattis,Brandt,male,1,Martell
Alexander,Otto,male,2,Lannister
Noel,Koch,male,3,Tyrell
Johann,Lannister,male,10,Lannister
Joshua,Brandt,male,2,Targaryen
Doreen,Martell,female,7,Martell
Mats,Wolf,male,1,Tyrell
Luna,Pfeiffer,female,3,Martell
Olivia,Schmitz,female,2,Tyrell
Annika,Maier,female,2,Baratheon
Colin,Martell,male,8,Martell
Mathilda,Weber,female,3,Tyrell
Emelie,Keller,female,3,Greyjoy
Oskar,Horn,male,3,Stark
Sofia,Bolton,female,10,Bolton
Mila,Ziegler,female,1,Martell
Paul,Fischer,male,2,Tyrell
Magdalena,Lannister,female,6,Lannister
Celina,Rams,female,3,Lannister
Anni,Arryn,female,9,Arryn
Martin,Hahn,male,3,Baratheon
Mina,Herrmann,female,1,Martell
Mika,Groß,male,1,Martell
Dieter,Ingerfurth,male,1,Lannister
Noel,Friedrichs,male,3,Greyjoy
Vincent,Dietrich,male,3,Martell
Lennox,Frey,male,7,Frey
Daniel,Frank,male,1,Lannister
Ida,Schreiber,female,1,Tyrell
Julius,Greyjoy,male,8,Greyjoy
Jannis,Targaryen,male,9,Targaryen
Jolina,Ludwig,female,1,Arryn
Thomas,Weber,male,1,Stark
Mattis,Lannister,male,8,Lannister
Wenke,Stark,female,4,Stark
Melissa,Krämer,female,2,Targaryen
Johannes,Martell,male,6,Martell
Lucy,Lannister,female,7,Lannister
Marlene,Kraus,female,1,Targaryen
Ole,Schulte,male,1,Tyrell
Colin,Böhm,male,2,Baratheon
Elisabeth,Martell,female,10,Martell
Max,Brandt,male,1,Frey
Olivia,Tyrell,female,9,Tyrell
Martin,Tyrell,male,10,Tyrell
Jana,Frey,female,10,Frey
Malte,Müller,male,1,Frey
Ulrike,Stark,female,9,Stark
Lotta,Targaryen,female,8,Targaryen
Leo,Martell,male,9,Martell
Mika,Lange,male,2,Targaryen
Carla,Beck,female,3,Frey
Max,Schubert,male,1,Martell
Jule,Winkler,female,1,Baratheon
Leonie,Vogt,female,1,Martell
Milena,Frey,female,4,Frey
Maja,Klein,female,3,Tyrell
Charlotte,Schulze,female,2,Greyjoy
Amelie,Bergmann,female,1,Baratheon
Aylin,Christ,female,2,Martell
Nele,Zimmermann,female,2,Martell
Jona,Ludwig,male,1,Martell
Adrian,Martell,male,9,Martell
Luna,Lannister,female,10,Lannister
Sophie,Wolf,female,3,Martell
Paula,Schmitz,female,3,Martell
Nico,Tyrell,male,10,Tyrell
Michael,Schubert,male,3,Stark
Mina,Kraus,female,2,Tyrell
Mira,Franke,female,3,Martell
Konstantin,König,male,2,Martell
Olivia,Bolton,female,5,Bolton
Luis,Vogel,male,1,Arryn
Jasmin,Vogt,female,1,Greyjoy
Adrian,Vogt,male,1,Tyrell
Konstantin,Böhm,male,1,Martell
Theresa,Wagner,female,1,Frey
Ronja,Walter,female,1,Martell
Sam,Stein,male,2,Frey
Mara,Schmitt,female,2,Lannister
Marlene,Stein,female,3,Arryn
Emilia,Schulte,female,2,Greyjoy
Vincent,Lannister,male,5,Lannister
Jule,Schneider,female,2,Targaryen
Valentin,Kraus,male,2,Tyrell
Ronja,Heinrich,female,1,Tyrell
Milena,Becker,female,2,Stark
Julian,Friedrichs,male,3,Tyrell
Levin,Tyrell,male,9,Tyrell
Noah,Lang,male,3,Tyrell
Zoey,Bolton,female,4,Bolton
Mattis,Frey,male,4,Frey
Nils,Maier,male,1,Martell
Julia,Frank,female,3,Frey
Leon,Möller,male,3,Martell
Wolfgang,Bolton,male,8,Bolton
Tom,Pohl,male,2,Frey
Isabell,Lang,female,2,Stark
Emily,Martell,female,8,Martell
Ulrich,Hahn,male,3,Tyrell
Emelie,Hoffmann,female,3,Baratheon
Mira,König,female,1,Tyrell
Tom,Greyjoy,male,4,Greyjoy
Antonia,Krüger,female,1,Targaryen
Frieda,Köhler,female,3,Tyrell
Mattis,Frey,male,4,Frey
Moritz,Kraus,male,2,Lannister
Gabriel,Braun,male,3,Stark
Johanna,Roth,female,3,Frey
Artur,Schäfer,male,2,Frey
Jolina,Ilsner,female,3,Frey
Olivia,Hahn,female,2,Baratheon
Leon,Maier,male,2,Martell
Oliver,Christ,male,1,Tyrell
Anni,Peters,female,2,Stark
Damian,Lannister,male,7,Lannister
Hannah,Richter,female,1,Tyrell
Helene,Schmitz,female,2,Lannister
Malte,Lannister,male,4,Lannister
Ann-Julie,Fischer,female,3,Tyrell
Tobias,Günther,male,1,Martell
Anton,Tyrell,male,7,Tyrell
Mattis,Maier,male,2,Tyrell
Sina,Schröder,female,1,Frey
Hannes,Kraus,male,2,Tyrell
Julie,Baratheon,female,8,Baratheon
Paulina,Orlowski,female,3,Lannister
Luna,Lannister,female,7,Lannister
Adrian,Martell,male,10,Martell
Franziska,Stein,female,3,Targaryen
Jule,Albrecht,female,1,Bolton
Ben,Lorenz,male,3,Lannister
Fabienne,Baratheon,female,7,Baratheon
Ole,Arnold,male,3,Lannister
Jakob,Tyrell,male,8,Tyrell
Sarah,Pohl,female,1,Tyrell
Julius,Werner,male,1,Stark
Marlene,Schreiber,female,3,Lannister
Mara,Heinrich,female,3,Tyrell
Luise,Krause,female,1,Frey
